character x y
ʌ -21.54499053955078 5.890566349029541
yː -11.335688591003418 4.844030380249023
ʋ 11.897560119628906 -10.8484468460083
øː -16.36428451538086 9.606256484985352
ɪ̯ -17.154476165771484 3.497281312942505
ʀ -0.3194558620452881 -14.780984878540039
ɐ̃ -21.401025772094727 7.511406421661377
ɵ -11.328548431396484 8.364802360534668
ʉ -17.81220054626465 2.9724152088165283
ɾʲ -0.5863022804260254 -12.486291885375977
ɜ -17.765033721923828 3.8029496669769287
au̯ -6.731153964996338 3.879807710647583
lʲ -0.5640618205070496 -11.49406909942627
ɻ -1.902343511581421 -15.511693954467773
oi̯ -6.280747413635254 1.0452276468276978
eu̯ -6.748048305511475 4.107058525085449
ĩ -13.64478874206543 4.6963019371032715
ɸ 13.84694766998291 -9.58199405670166
kː 10.895550727844238 -2.0025219917297363
ʃʰ 12.412900924682617 1.7379533052444458
ɳ -4.257655620574951 -5.759202480316162
ɢ 4.726884841918945 3.973841905593872
ɒ̃ -6.6425395011901855 -1.4964195489883423
ɔːː -7.621149063110352 -1.1409296989440918
ɔ̃ː -5.443894386291504 -1.3131775856018066
n̥ˠ 8.59387493133545 5.662369251251221
ɸʲ 12.859173774719238 -9.85357666015625
ɾˠ -1.561614990234375 -14.067939758300781
n̥ʲ 16.57218360900879 -1.3898355960845947
l̠ -1.6160084009170532 -11.686121940612793
õ̞ -14.636326789855957 7.069398880004883
n̠ 2.5243375301361084 -7.7010955810546875
pʲʰ 13.708572387695312 -8.961630821228027
ʊ̃ -15.496702194213867 8.004240989685059
βʲ 11.807171821594238 -9.338129043579102
β̞ 13.36270809173584 -10.408008575439453
ɜ̃ -17.130617141723633 5.24793004989624
n̪̤ -3.5288994312286377 -6.108818531036377
ɽ̃ 1.3128453493118286 -12.068754196166992
d̪z̪ -2.724865198135376 -10.733954429626465
cç 3.685119152069092 3.0792455673217773
ʁ̞ 7.236479759216309 -1.8108513355255127
t̪s̪ 7.873138427734375 7.358858108520508
˨ -13.83599853515625 -0.3287346363067627
˩ -11.793464660644531 -0.14894063770771027
˧ -11.19477653503418 -1.4432053565979004
˥ -12.390057563781738 -1.1793665885925293
ŋˑ -3.3356354236602783 -5.601078510284424
ɴ -3.948599338531494 -3.39371395111084
t̪ʼ 16.388364791870117 -2.2505054473876953
tsʼ 8.636494636535645 5.195881366729736
a̟ː -18.730318069458008 6.277464389801025
p̰ -10.654489517211914 -4.358919620513916
t̪̰ 19.907033920288086 -2.6506075859069824
sʲ 8.530607223510742 1.727860450744629
ʒʲ 8.973712921142578 3.8486833572387695
ʃʲ 4.144886493682861 1.4945884943008423
˦ -11.283341407775879 -1.3571168184280396
ŋ̥ -7.907717227935791 -1.4088354110717773
l̪̥ 5.3361430168151855 -5.484197616577148
s̻ 8.6336669921875 5.894881248474121
z̻ 9.718977928161621 2.566741466522217
tɕ 10.77480697631836 1.7684422731399536
ŭ -12.297346115112305 8.61666202545166
ĕ -17.582763671875 6.479532241821289
r̪ʲ -0.3687328100204468 -13.41703987121582
n̪ʲ -3.491507053375244 -6.9765214920043945
ʃˠ 12.924406051635742 2.9541783332824707
s̪ʲ 9.89989948272705 3.3157103061676025
ᴅ -1.006277084350586 -14.335415840148926
ʉ̟ -12.17363166809082 7.9092817306518555
ɧ 6.633268356323242 -3.958111047744751
˨˧ -13.874188423156738 -0.316377729177475
˧˩ -8.149125099182129 2.2463135719299316
˥̰ -11.67986011505127 0.2115512192249298
˦˥ -1.9768933057785034 2.789201021194458
˨˩ -12.231839179992676 -1.8485405445098877
˨˩̤ -3.5417611598968506 0.015147648751735687
