character x y
ź 6.14394998550415 5.714418888092041
ń 9.973780632019043 -7.575808525085449
ć 12.73543643951416 5.793612957000732
ż 6.601927280426025 3.412846803665161
σ 7.805291652679443 16.399564743041992
κ 16.45680809020996 4.198184967041016
έ -9.499296188354492 -15.29392147064209
ψ 9.538203239440918 6.9741106033325195
η -8.484784126281738 17.40761375427246
π 23.458251953125 4.609828948974609
ε -9.264820098876953 -13.416318893432617
ρ 3.3128790855407715 -8.250897407531738
ι -2.630161762237549 17.973785400390625
τ 17.911962509155273 9.351395606994629
α -5.990808010101318 -7.213403701782227
γ 13.416462898254395 -3.0094401836395264
υ -8.380386352539062 8.542757987976074
ο -18.620386123657227 -3.1321401596069336
ς 8.000102996826172 14.646472930908203
μ 20.071441650390625 5.144715785980225
λ 4.605697154998779 -8.99828052520752
ί -2.7927000522613525 17.363744735717773
δ 2.08195161819458 -0.46146929264068604
ν 12.14244270324707 -10.273560523986816
ό -18.39418601989746 -2.1331257820129395
ώ -16.917268753051758 -1.103152871131897
ά -7.912930965423584 -8.670299530029297
θ 3.8211491107940674 -0.958024799823761
ή -8.321255683898926 18.16408348083496
φ 21.41588592529297 -0.3401789665222168
ζ 4.441707134246826 4.259402275085449
ω -17.687641143798828 -0.870617687702179
ύ -8.028777122497559 8.271949768066406
ξ 9.0270357131958 8.128751754760742
ŭ -0.9099780917167664 6.131977558135986
ŝ 4.4223246574401855 11.615989685058594
ĉ 11.584512710571289 10.678936958312988
ĥ 9.725312232971191 1.2749478816986084
ĵ 3.868222236633301 7.579522609710693
ژ 4.950580596923828 8.19702434539795
گ 17.238264083862305 -1.7334498167037964
پ 22.683349609375 6.403985500335693
ō -18.88584327697754 1.1101489067077637
ã -7.208037853240967 -10.046918869018555
ī -3.966735601425171 13.179141998291016
ą -1.4809050559997559 -14.53329849243164
ū -12.58991527557373 5.386770725250244
į -4.9723992347717285 11.953216552734375
ā -10.104373931884766 -6.038198471069336
đ 4.712532043457031 0.8573703765869141
ő -15.348546981811523 9.362907409667969
ű -14.778423309326172 5.964452266693115
ė -10.003113746643066 -9.980027198791504
ų -11.797438621520996 4.4738311767578125
ę -1.960070013999939 -14.694369316101074
ħ 7.738974571228027 1.9155452251434326
ġ 11.794697761535645 9.013022422790527
ڠ 13.369540214538574 -6.214906692504883
ڤ 23.174755096435547 5.767027854919434
ݢ 16.65441131591797 -0.6893013715744019
ư -13.556990623474121 7.62825345993042
ơ -6.109200954437256 -4.103144645690918
ې -6.765556812286377 -16.010730743408203
ګ 16.174869537353516 0.0987594947218895
ț 11.350714683532715 14.488452911376953
ș 6.766119956970215 11.689966201782227
ạ -4.931955337524414 -8.580185890197754
ệ -6.2240166664123535 -14.200093269348145
ụ -12.640657424926758 2.9630777835845947
ả -5.659313201904297 -10.399466514587402
ậ -10.243749618530273 -1.2484815120697021
ể -5.409782409667969 -13.103538513183594
ộ -10.164031028747559 -0.7827167510986328
ự -10.505635261535645 8.800996780395508
ấ -12.952410697937012 -4.605895042419434
ế -14.467752456665039 -13.138776779174805
ợ -2.45751690864563 -9.80968952178955
ị -5.121347427368164 18.19806480407715
ớ -12.703519821166992 -6.321981906890869
ứ -14.037860870361328 10.30191707611084
ọ -16.893922805786133 0.37883374094963074
ờ -2.2722442150115967 -9.206233024597168
ố -13.363897323608398 -4.1415815353393555
