character x y
و -19.99789810180664 -10.967037200927734
ق 7.591240882873535 4.018505096435547
ب 23.510339736938477 18.763065338134766
غ 7.369788646697998 4.751986026763916
ع -2.856328010559082 -8.234025955200195
ة -4.0867486000061035 -18.327713012695312
ص -11.596186637878418 35.43183135986328
ز -10.290066719055176 28.010845184326172
ط 20.313329696655273 30.523334503173828
ش -16.522016525268555 27.943626403808594
ه 13.314018249511719 -3.6800172328948975
آ -7.422869682312012 -19.683435440063477
خ 5.767074108123779 -1.4320951700210571
ח 2.616001605987549 -3.3351218700408936
ו -21.781476974487305 -11.476106643676758
ש -18.766035079956055 27.452028274536133
ב 23.464035034179688 16.459468841552734
א 2.7418582439422607 -20.604141235351562
ת 19.30487632751465 33.32190704345703
י -0.5738475918769836 -29.291404724121094
ל -14.709590911865234 6.172745704650879
פ 23.09001350402832 10.931286811828613
מ 30.98855972290039 18.202268600463867
ט 20.637998580932617 33.5562744140625
ע -2.359513521194458 -7.659951210021973
ד 18.66814613342285 35.82300567626953
ר -7.921120643615723 -0.8610647320747375
כ 9.550724029541016 18.506994247436523
ק 6.395249843597412 16.092552185058594
נ -10.886155128479004 11.164117813110352
ג 9.873268127441406 11.286879539489746
ס -13.101232528686523 34.62716293334961
צ -6.023332118988037 32.971439361572266
ז -10.46401596069336 30.12019157409668
ם 32.41597366333008 18.487619400024414
ה 13.48300552368164 -4.158519744873047
ן -8.174127578735352 8.378721237182617
چ -0.7507957220077515 25.64223289489746
á -10.937602043151855 -18.607200622558594
í -25.565200805664062 -24.986324310302734
ñ -6.815046310424805 7.953429698944092
ó -30.614599227905273 -15.882187843322754
z -8.315144538879395 28.69713020324707
ü -19.62356948852539 -21.303930282592773
ə -17.08128547668457 -26.264305114746094
ı -9.596604347229004 -26.451786041259766
ş -19.4163761138916 26.208566665649414
q 4.1003875732421875 15.365992546081543
ç -3.187138557434082 28.39678955078125
ğ 16.42476463317871 -13.912845611572266
һ 15.230000495910645 -6.388429164886475
ө -16.057472229003906 -17.56644058227539
ی -0.8864993453025818 -31.320972442626953
